time_us,detValue
2432010,2.729300
2433010,2.655800
2435010,2.601900
2436010,2.665600
2438010,2.783200
2439010,2.675400
2441010,2.626400
2442010,2.783200
2444010,2.675400
2446010,2.724400
2447010,2.793000
2449010,2.744000
2450011,2.685200
2452010,2.562700
2453010,2.797900
2455010,2.528400
2456010,2.763600
2458010,2.709700
2459010,2.763600
2461010,2.611700
2463010,2.842000
2464010,2.900800
2466010,2.646000
2467010,2.690100
2469010,2.660700
2470010,2.597000
2472010,2.572500
2473010,2.851800
2475010,2.616600
2476010,2.837100
2478010,2.714600
2480010,2.822400
2481010,2.964500
2483010,2.822400
2484010,2.832200
2486010,2.655800
2487010,2.719500
2489010,2.744000
2490010,2.670500
2492010,2.655800
2493010,2.802800
2495010,2.802800
2496010,2.802800
2498010,2.817500
2500010,2.827300
2501010,2.773400
2503010,2.739100
2504011,2.778300
2506010,2.601900
2507010,2.587200
2509010,2.753800
2510010,2.665600
2512010,2.655800
2513010,2.646000
2515010,2.959600
2517010,2.886100
2518010,2.680300
2520010,2.552900
2521010,2.660700
2523010,2.646000
2524010,2.709700
2526010,2.660700
2527010,2.641100
2529010,2.670500
2530010,2.802800
2532010,2.954700
2534010,2.611700
2535010,2.582300
2537010,2.503900
2538010,2.616600
2540010,2.768500
2541010,2.714600
2543010,2.631300
2544010,2.763600
2546010,2.832200
2547012,2.846900
2549010,3.003700
2550010,3.033100
2552010,2.959600
2554010,2.949800
2555010,3.028200
2557010,2.959600
2558011,2.886100
2560010,2.895900
2561010,3.131100
2563010,3.028200
2564010,3.067400
2566010,3.038000
2567010,2.969400
2569010,3.042900
2571010,3.018400
2572010,2.905700
2574010,2.979200
2575010,2.905700
2577010,3.067400
2578010,2.881200
2580010,3.145800
2581010,3.018400
2583010,2.979200
2584010,3.116400
2586010,3.033100
2588010,3.096800
2589010,2.891000
2591010,2.827300
2592010,2.856700
2594010,2.895900
2595010,3.052700
2597010,3.145800
2598010,3.067400
2600010,3.013500
2601010,3.013500
2603010,2.827300
2604010,2.974300
2606010,3.131100
2608010,2.954700
2609010,2.979200
2611010,2.881200
2612011,2.935100
2614010,2.979200
2615010,3.003700
2617010,3.003700
2618010,2.993900
2620010,2.871400
2621010,2.822400
2623010,2.871400
2625010,3.121300
2626010,3.033100
2628010,3.018400
2629010,2.871400
2631010,3.248700
2632010,3.189900
2634010,3.131100
2635010,2.866500
2637010,2.822400
2638010,3.072300
2640010,3.013500
2642010,3.013500
2643010,2.886100
2645010,2.969400
2646010,2.871400
2648010,2.954700
2649010,3.008600
2651010,2.876300
2652010,3.091900
2654010,2.949800
2655010,2.949800
2657010,2.959600
2658010,3.087000
2660010,3.077200
2662010,3.082100
2663010,3.018400
2665010,3.033100
2666011,3.140900
2668010,2.881200
2669010,2.949800
2671010,2.979200
2672010,3.111500
2674010,2.940000
2675010,2.886100
2677010,2.876300
2679010,3.028200
2680010,3.038000
2682010,3.082100
2683010,3.091900
2685010,3.013500
2686010,3.062500
2688010,2.940000
2689010,3.096800
2691010,2.964500
2692010,3.008600
2694010,3.101700
2696010,2.935100
2697010,3.145800
2699010,3.096800
2700010,3.003700
2702014,3.003700
2703010,2.685200
2705010,2.503900
2706010,2.695000
2708010,2.763600
2709010,2.650900
2711010,2.763600
2712010,2.601900
2714010,2.802800
2716010,2.763600
2717010,2.655800
2719010,2.793000
2720011,2.739100
2722010,2.626400
2723010,2.758700
2725010,2.606800
2726010,2.606800
2728010,2.797900
2729010,2.783200
2731010,2.690100
2733010,2.763600
2734010,2.734200
2736010,2.709700
2737010,2.724400
2739010,2.650900
2740010,2.734200
2742010,2.709700
2743010,2.631300
2745010,2.739100
2746010,2.876300
2748010,2.729300
2750010,2.734200
2751010,2.768500
2753010,2.788100
2754010,2.577400
2756010,2.719500
2757010,2.763600
2759010,2.724400
2760010,2.597000
2762010,2.616600
2763010,2.891000
2765010,2.807700
2766010,2.886100
2768010,2.773400
2770010,2.641100
2771010,2.616600
2773010,2.817500
2774011,2.577400
2776010,2.690100
2777010,2.763600
2779010,2.660700
2780010,2.881200
2782010,2.704800
2783010,2.851800
2785010,2.675400
2787010,2.734200
2788010,2.543100
2790010,2.611700
2791010,2.626400
2793010,2.773400
2794010,2.587200
2796010,2.886100
2797010,2.930200
2799010,2.788100
2800010,2.709700
2802010,2.577400
2804010,2.704800
2805010,2.606800
2807010,2.641100
2808010,2.744000
2810010,2.646000
2811010,2.699900
2813010,2.665600
2814010,2.827300
2816010,2.866500
2817010,2.650900
2819010,2.778300
2820010,2.611700
2822010,2.827300
2824010,2.533300
2825010,2.788100
2827010,2.650900
2828011,2.616600
2830010,2.714600
2831010,2.891000
2833010,2.812600
2834010,2.876300
2836010,2.690100
2837010,2.763600
2839010,2.719500
2841010,2.719500
2842010,2.744000
2844010,2.680300
2845010,2.695000
2847010,2.768500
2848010,2.861600
2850010,2.817500
2851010,2.817500
2853010,2.699900
2854010,2.597000
2856012,2.797900
2858010,2.974300
2859010,3.008600
2861010,2.920400
2862010,2.935100
2864010,3.136000
2865010,3.013500
2867010,3.072300
2868010,3.047800
2870010,2.910600
2871010,2.920400
2873010,2.964500
2874010,2.989000
2876010,3.057600
2878010,2.886100
2879010,2.935100
2881010,3.253600
2882011,3.140900
2884010,3.077200
2885010,2.842000
2887010,3.047800
2888010,2.861600
2890010,3.008600
2891010,2.856700
2893010,3.116400
2895010,3.028200
2896010,2.900800
2898010,2.989000
2899010,3.175200
2901010,2.964500
2902010,2.940000
2904010,2.812600
2905010,2.984100
2907010,3.047800
2908010,2.886100
2910010,2.905700
2912010,3.008600
2913010,2.979200
2915010,3.155600
2916010,3.033100
2918010,2.993900
2919010,2.969400
2921010,2.842000
2922010,3.008600
2924010,2.827300
2925010,2.881200
2927010,2.964500
2928010,2.964500
2930010,3.077200
2932010,3.057600
2933010,3.165400
2935010,2.989000
2936011,3.082100
2938010,2.969400
2939010,3.087000
2941010,2.822400
2942010,3.033100
2944010,3.131100
2945010,3.145800
2947010,3.170300
2949010,3.101700
2950010,3.136000
2952010,2.832200
2953010,2.851800
2955010,2.886100
2956010,2.920400
2958010,2.817500
2959010,3.077200
2961010,3.126200
2962010,2.954700
2964010,3.091900
2966010,3.062500
2967010,3.160500
2969010,3.003700
2970010,3.072300
2972010,2.871400
2973010,3.072300
2975010,2.895900
2976010,2.895900
2978010,2.905700
2979010,2.935100
2981010,3.042900
2982010,3.234000
2984010,3.047800
2986010,3.082100
2987010,3.057600
2989010,2.940000
2990011,2.905700
2992010,2.905700
2993010,2.925300
2995010,2.959600
2996010,3.057600
2998010,3.042900
2999010,3.082100
3001010,2.905700
3003010,2.989000
3004010,3.028200
3006010,2.895900
3007010,3.101700
3009010,2.915500
3010014,2.910600
3012010,2.758700
3013010,2.734200
3015010,2.783200
3016010,2.660700
3018010,2.557800
3020010,2.636200
3021010,2.753800
3023010,2.832200
3024010,2.655800
3026010,2.827300
3027010,2.822400
3029010,2.582300
3030010,2.910600
3032010,2.680300
3033010,2.886100
3035010,2.758700
3036010,2.626400
3038010,2.783200
3040010,2.842000
3041010,2.797900
3043010,2.797900
3044011,2.744000
3046010,2.601900
3047010,2.763600
3049010,2.724400
3050010,2.802800
3052010,2.807700
3053010,2.699900
3055010,2.724400
3057010,2.753800
3058010,2.572500
3060010,2.739100
3061010,2.856700
3063010,2.842000
3064010,2.871400
3066010,2.680300
3067010,2.680300
3069010,2.695000
3070010,2.587200
3072010,2.807700
3074010,2.768500
3075010,2.797900
3077010,2.675400
3078010,2.616600
3080010,2.822400
3081010,2.871400
3083010,2.802800
3084010,2.817500
3086010,2.812600
3087010,2.709700
3089010,2.817500
3090010,2.783200
3092010,2.572500
3094010,2.704800
3095010,2.587200
3097010,2.734200
3098011,2.871400
3100010,2.655800
3101010,2.807700
3103010,2.685200
3104010,2.655800
3106010,2.788100
3107010,2.748900
3109010,2.606800
3111010,2.739100
3112010,2.646000
3114010,2.812600
3115010,2.895900
3117010,2.748900
3118010,2.758700
3120010,2.557800
3121010,2.567600
3123010,2.611700
3124010,2.675400
3126010,2.660700
3128010,2.744000
3129010,2.729300
3131010,2.729300
3132010,2.910600
3134010,2.744000
3135010,2.631300
3137010,2.636200
3138010,2.646000
3140010,2.641100
3141010,2.582300
3143010,2.714600
3144010,2.729300
3146010,2.587200
3148010,2.734200
3149010,2.866500
3151010,2.744000
3152011,2.543100
3154010,2.650900
3155010,2.503900
3157010,2.734200
3158010,2.768500
3160010,2.758700
3161010,2.670500
3163010,2.866500
3165012,2.709700
3166010,3.111500
3168010,2.949800
3169010,2.969400
3171010,2.797900
3172010,2.915500
3174010,3.042900
3175010,2.871400
3177010,2.993900
3178010,2.940000
3180010,2.964500
3182010,3.008600
3183010,3.194800
3185010,2.935100
3186010,3.023300
3188010,3.072300
3189010,3.023300
3191010,2.974300
3192010,2.935100
3194010,3.111500
3195010,3.082100
3197010,3.185000
3198010,3.160500
3200010,2.910600
3202010,2.856700
3203010,3.067400
3205010,3.072300
3206011,2.900800
3208010,3.077200
3209010,2.876300
3211010,3.013500
3212010,2.881200
3214010,2.974300
3215010,3.234000
3217010,3.165400
3219010,2.974300
3220010,2.949800
3222010,3.067400
3223010,2.871400
3225010,2.900800
3226010,3.091900
3228010,2.866500
3229010,2.891000
3231010,3.096800
3232010,3.180100
3234010,3.008600
3236010,3.072300
3237010,2.881200
3239010,2.969400
3240010,3.047800
3242010,2.910600
3243010,2.949800
3245010,3.023300
3246010,3.165400
3248010,3.185000
3249010,3.189900
3251010,3.067400
3252010,3.062500
3254010,2.842000
3256010,3.008600
3257010,3.047800
3259010,3.111500
3260011,2.886100
3262010,3.042900
3263010,3.111500
3265010,3.121300
3266010,3.185000
3268010,2.876300
3269010,2.895900
3271010,3.003700
3273010,2.895900
3274010,2.969400
3276010,2.993900
3277010,3.057600
3279010,3.067400
3280010,3.199700
3282010,3.082100
3283010,3.042900
3285010,3.013500
3286010,2.866500
3288010,2.881200
3290010,3.008600
3291010,2.940000
3293010,2.969400
3294010,3.052700
3296010,2.940000
3297010,3.087000
3299010,3.160500
3300010,3.155600
3302010,3.072300
3303010,3.008600
3305010,3.008600
3306010,2.925300
3308010,2.969400
3310010,3.106600
3311010,2.886100
3313010,2.940000
3314011,3.160500
3316010,3.003700
3317010,2.984100
3319014,2.969400
3320010,2.616600
3322010,2.680300
3323010,2.655800
3325010,2.621500
3327010,2.758700
3328010,2.793000
3330010,2.719500
3331010,2.876300
3333010,2.891000
3334010,2.675400
3336010,2.543100
3337010,2.763600
3339010,2.636200
3340010,2.606800
3342010,2.597000
3344010,2.616600
3345010,2.827300
3347010,2.900800
3348010,2.788100
3350010,2.748900
3351010,2.817500
3353010,2.655800
3354010,2.690100
3356010,2.817500
3357010,2.690100
3359010,2.734200
3360010,2.665600
3362010,2.680300
3364010,2.930200
3365010,2.871400
3367010,2.626400
3368011,2.675400
3370010,2.709700
3371010,2.631300
3373010,2.734200
3374010,2.646000
3376010,2.695000
3377010,2.699900
3379010,2.704800
3381010,2.822400
3382010,2.734200
3384010,2.650900
3385010,2.768500
3387010,2.641100
3388010,2.729300
3390010,2.763600
3391010,2.729300
3393010,2.680300
3394010,2.690100
3396010,2.827300
3398010,2.729300
3399010,2.685200
3401010,2.832200
3402010,2.685200
3404010,2.538200
3405010,2.650900
3407010,2.822400
3408010,2.557800
3410010,2.793000
3411010,2.788100
3413010,2.846900
3414010,2.940000
3416010,2.646000
3418010,2.802800
3419010,2.714600
3421010,2.685200
3422011,2.773400
3424010,2.533300
3425010,2.597000
3427010,2.851800
3428010,2.587200
3430010,2.851800
3431010,2.812600
3433010,2.915500
3435010,2.606800
3436010,2.641100
3438010,2.552900
3439010,2.734200
3441010,2.650900
3442010,2.699900
3444010,2.724400
3445010,2.699900
3447010,2.650900
3448010,2.871400
3450010,2.856700
3452010,2.807700
3453010,2.641100
3455010,2.616600
3456010,2.650900
3458010,2.734200
3459010,2.685200
3461010,2.788100
3462010,2.695000
3464010,2.763600
3465010,2.719500
3467010,2.641100
3468010,2.704800
3470010,2.601900
3472010,2.572500
3473013,2.812600
3475010,2.993900
3476011,3.116400
3478010,2.876300
3479010,2.969400
3481010,3.072300
3482010,3.121300
3484010,3.038000
3485010,2.935100
3487010,3.042900
3489010,2.905700
3490010,2.925300
3492010,2.910600
3493010,3.062500
3495010,3.013500
3496010,2.900800
3498010,3.033100
3499010,2.993900
3501010,3.121300
3502010,3.042900
3504010,2.856700
3506010,2.895900
3507010,3.047800
3509010,3.008600
3510010,3.082100
3512010,3.042900
3513010,2.989000
3515010,3.067400
3516010,3.180100
3518010,2.871400
3519010,3.091900
3521010,2.817500
3522010,3.057600
3524010,2.944900
3526010,3.028200
3527010,3.106600
3529010,2.974300
3530011,3.087000
3532010,3.052700
3533010,3.091900
3535010,3.013500
3536010,2.974300
3538010,2.930200
3539010,3.067400
3541010,2.822400
3543010,2.993900
3544010,3.077200
3546010,2.871400
3547010,3.165400
3549010,3.062500
3550010,3.013500
3552010,3.087000
3553010,3.003700
3555010,2.915500
3556010,3.126200
3558010,2.910600
3560010,3.106600
3561010,3.136000
3563010,2.984100
3564010,3.047800
3566010,3.175200
3567010,3.121300
3569010,2.832200
3570010,2.935100
3572010,2.964500
3573010,2.876300
3575010,3.111500
3576010,2.895900
3578010,2.998800
3580010,3.091900
3581010,3.111500
3583010,3.145800
3584011,2.949800
3586010,2.886100
3587010,3.028200
3589010,2.895900
3590010,2.866500
3592010,3.008600
3593010,3.033100
3595010,3.087000
3597010,2.979200
3598010,3.214400
3600010,2.969400
3601010,2.910600
3603010,3.028200
3604010,2.925300
3606010,2.989000
3607010,3.067400
3609010,3.126200
3610010,2.881200
3612010,3.033100
3614010,3.091900
3615010,2.993900
3617010,3.033100
3618010,3.047800
3620010,2.940000
3621010,2.984100
3623010,2.871400
3624010,2.989000
3626010,3.101700
3627014,3.126200
3629010,2.685200
3630010,2.631300
3632010,2.920400
3634010,2.675400
3635010,2.802800
3637010,2.577400
3638011,2.597000
3640010,2.758700
3641010,2.582300
3643010,2.626400
3644010,2.807700
3646010,2.837100
3647010,2.827300
3649010,2.714600
3651010,2.582300
3652010,2.739100
3654010,2.626400
3655010,2.744000
3657010,2.734200
3658010,2.616600
3660010,2.793000
3661010,2.606800
3663010,2.768500
3664010,2.846900
3666010,2.646000
3668010,2.650900
3669010,2.680300
3671010,2.548000
3672010,2.601900
3674010,2.802800
3675010,2.626400
3677010,2.582300
3678010,2.837100
3680010,2.861600
3681010,2.685200
3683010,2.646000
3684010,2.866500
3686010,2.729300
3688010,2.592100
3689010,2.646000
3691010,2.533300
3692011,2.670500
3694010,2.729300
3695010,2.631300
3697010,2.802800
3698010,2.778300
3700010,2.646000
3701010,2.724400
3703010,2.758700
3705010,2.528400
3706010,2.562700
3708010,2.680300
3709010,2.763600
3711010,2.675400
3712010,2.842000
3714010,2.940000
3715010,2.900800
3717010,2.729300
3718010,2.616600
3720010,2.778300
3722010,2.577400
3723010,2.797900
3725010,2.577400
3726010,2.783200
3728010,2.577400
3729010,2.719500
3731010,2.748900
3732010,2.886100
3734010,2.871400
3735010,2.812600
3737010,2.680300
3738010,2.626400
3740010,2.748900
3742010,2.587200
3743010,2.641100
3745010,2.724400
3746011,2.797900
3748010,2.748900
3749010,2.748900
3751010,2.660700
3752010,2.533300
3754010,2.616600
3755010,2.543100
3757010,2.538200
3759010,2.832200
3760010,2.763600
3762010,2.631300
3763010,2.621500
3765010,2.925300
3766010,2.797900
3768010,2.753800
3769010,2.631300
3771010,2.503900
3772010,2.714600
3774010,2.763600
3776010,2.621500
3777010,2.582300
3779010,2.606800
3780010,2.783200
3782013,2.827300
3783010,3.067400
3785010,3.008600
3786010,2.935100
3788010,3.028200
3789010,2.993900
3791010,2.935100
3792010,3.038000
3794010,3.047800
3796010,3.062500
3797010,3.047800
3799010,3.033100
3800011,3.150700
3802010,3.057600
3803010,2.832200
3805010,2.900800
3806010,3.018400
3808010,3.082100
3809010,2.964500
3811010,3.136000
3813010,3.091900
3814010,3.214400
3816010,3.052700
3817010,3.170300
3819010,2.915500
3820010,2.969400
3822010,2.925300
3823010,2.935100
3825010,3.047800
3826010,2.954700
3828010,2.910600
3830010,3.101700
3831010,3.023300
3833010,3.057600
3834010,2.944900
3836010,2.886100
3837010,2.871400
3839010,3.062500
3840010,3.101700
3842010,2.935100
3843010,2.891000
3845010,2.915500
3846010,2.969400
3848010,3.229100
3850010,3.170300
3851010,3.111500
3853010,2.984100
3854011,2.827300
3856010,2.895900
3857010,3.072300
3859010,2.954700
3860010,3.013500
3862010,2.974300
3863010,3.121300
3865010,3.077200
3867010,2.940000
3868010,2.944900
3870010,2.900800
3871010,2.964500
3873010,2.876300
3874010,3.072300
3876010,3.013500
3877010,2.959600
3879010,2.900800
3880010,2.930200
3882010,3.067400
3884010,3.052700
3885010,2.984100
3887010,2.871400
3888010,3.003700
3890010,2.876300
3891010,2.930200
3893010,3.150700
3894010,3.096800
3896010,3.165400
3897010,2.974300
3899010,3.072300
3900010,2.910600
3902010,2.974300
3904010,2.856700
3905010,2.842000
3907010,2.930200
3908011,2.910600
3910010,3.033100
3911010,3.047800
3913010,3.150700
3914010,3.091900
3916010,2.998800
3917010,2.989000
3919010,3.052700
3921010,2.807700
3922010,2.827300
3924010,2.832200
3925010,2.979200
3927010,3.033100
3928010,3.126200
3930010,3.072300
3931010,3.150700
3933010,3.057600
3934010,2.944900
3936014,2.993900
3938010,2.592100
3939010,2.788100
3941010,2.592100
3942010,2.783200
3944010,2.758700
3945010,2.812600
3947010,2.807700
3948010,2.719500
3950010,2.709700
3951010,2.773400
3953010,2.729300
3954010,2.572500
3956010,2.626400
3958010,2.709700
3959010,2.768500
3961010,2.572500
3962011,2.601900
3964010,2.763600
3965010,2.837100
3967010,2.606800
3968010,2.729300
3970010,2.538200
3971010,2.499000
3973010,2.567600
3975010,2.611700
3976010,2.763600
3978010,2.793000
3979010,2.807700
3981010,2.891000
3982010,2.709700
3984010,2.783200
3985010,2.606800
3987010,2.650900
3988010,2.729300
3990010,2.773400
3992010,2.744000
3993010,2.650900
3995010,2.753800
3996010,2.670500
3998010,2.690100
3999010,2.866500
4001010,2.631300
4002010,2.572500
4004010,2.739100
4005010,2.548000
4007010,2.719500
4008010,2.734200
4010010,2.729300
4012010,2.699900
4013010,2.699900
4015010,2.959600
4016011,2.807700
4018010,2.611700
4019010,2.744000
4021010,2.621500
4022010,2.768500
4024010,2.729300
4025010,2.788100
4027010,2.758700
4029010,2.665600
4030010,2.895900
4032010,2.763600
4033010,2.915500
4035010,2.685200
4036010,2.714600
4038010,2.499000
4039010,2.837100
4041010,2.670500
4042010,2.665600
4044010,2.846900
4046010,2.572500
4047010,2.837100
4049010,2.739100
4050010,2.744000
4052010,2.680300
4053010,2.680300
4055010,2.636200
4056010,2.817500
4058010,2.768500
4059010,2.793000
4061010,2.783200
4062010,2.675400
4064010,2.891000
4066010,2.699900
4067010,2.675400
4069010,2.680300
4070011,2.562700
4072010,2.626400
4073010,2.788100
4075010,2.695000
